,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_cat,actor2_cat,genres_cat,actor_1_cat,actor_3_cat,plot_keywords_cat,content_rating_cat
2523,236,110,168,96,3000,39825798,The Illusionist ,295375,4210,3,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,645,English,USA,16000000,2006,979,7.6,1.85,15000,1625,807,827,1627,1370,3747,7
2524,50,102,4,60,634,2000000,Roar ,1275,1262,0,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1,27,English,USA,17000000,1981,537,6.4,2.35,0,1665,1906,457,1857,3389,2717,6
2525,106,98,541,71,214,1569918,Veronica Guerin ,16234,409,1,http://www.imdb.com/title/tt0312549/?ref_=fn_tt_tt_1,113,English,Ireland,17000000,2003,96,6.9,2.35,0,1072,680,531,208,1158,3273,9
2526,106,120,30,55,14000,106869,Escobar: Paradise Lost ,13762,14492,1,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,39,English,France,17000000,2014,287,6.6,,0,81,338,729,961,467,3050,9
2527,173,160,219,215,1000,273420,Southland Tales ,32671,2340,6,http://www.imdb.com/title/tt0405336/?ref_=fn_tt_tt_1,238,English,France,17000000,2006,876,5.5,2.35,0,1859,590,687,797,557,817,9
2528,41,80,0,168,677,48976946.02,Dragon Hunters ,10706,1364,0,http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1,39,French,France,11000000,2008,262,6.6,,0,809,1284,323,1580,2160,2688,6
2529,41,91,22,255,669,48976946.02,Damnation Alley ,3701,1769,0,http://www.imdb.com/title/tt0075909/?ref_=fn_tt_tt_1,71,English,USA,17000000,1977,642,5.2,2.35,903,901,1196,891,646,2545,3003,6
2530,145,83,57,62,465,4930798,The Apparition ,16268,730,1,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,108,English,USA,17000000,2012,152,4.1,2.35,0,2211,2320,880,980,3161,3767,7
2531,31,102,6,165,3000,59847242,My Girl ,55895,5433,1,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,115,English,USA,16500000,1991,2000,6.8,1.85,0,864,1193,609,1182,1206,1822,7
2532,105,122,30,260,21000,220914,Fur: An Imaginary Portrait of Diane Arbus ,13239,25173,2,http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1,97,English,USA,16800000,2006,3000,6.5,1.85,0,2125,2774,556,1587,2186,2707,9
2534,114,126,0,168,826,43848100,Wall Street ,119150,1607,2,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,219,English,USA,15000000,1987,508,7.4,1.85,0,1677,2648,704,676,1390,156,9
2535,69,136,0,1000,25000,42700000,Sense and Sensibility ,78392,41059,2,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,196,English,USA,16500000,1995,14000,7.7,1.85,0,113,1491,834,29,3201,37,6
2536,150,120,11,281,11000,18663911,Becoming Jane ,46204,12554,1,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,151,English,UK,16500000,2007,838,7.1,2.35,0,1213,1455,556,108,1941,3215,6
2537,72,108,18,433,714,11702090,Sydney White ,37700,2785,2,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,50,English,USA,16500000,2007,701,6.3,2.35,0,1063,1867,688,411,2879,3025,7
2538,158,126,26,385,638,13005485,House of Sand and Fog ,56665,2282,0,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,469,English,USA,15000000,2003,624,7.6,1.85,0,2273,1581,756,610,2800,1250,9
2539,96,128,608,1000,49000,95860116,Dead Poets Society ,277451,51609,0,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,491,English,USA,16400000,1989,1000,8,1.85,23000,1780,1426,600,1600,1902,3784,6
2540,84,113,137,481,879,127175354,Dumb & Dumber ,288451,2985,2,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,438,English,USA,16000000,1994,854,7.3,1.85,0,1753,1987,565,1103,3119,2311,7
2541,114,89,0,62,227,92823600,When Harry Met Sally... ,149108,485,0,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,273,English,USA,16000000,1989,73,7.6,1.85,0,1893,1038,632,238,1229,4155,9
2542,79,129,0,359,844,54000000,The Verdict ,26310,2330,0,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,154,English,USA,16000000,1982,617,7.8,1.85,0,2059,1182,756,296,1344,1033,9
2543,103,94,480,486,1000,68525609,Road Trip ,132963,3889,5,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,302,English,USA,15600000,2000,490,6.5,1.85,0,2212,2246,565,582,2552,1975,9
2544,67,106,48,35,23000,52885587,Varsity Blues ,35312,23369,0,http://www.imdb.com/title/tt0139699/?ref_=fn_tt_tt_1,267,English,USA,16000000,1999,255,6.4,1.85,0,264,2379,634,1476,2132,2977,9
2545,576,100,405,628,996,44667095,The Artist ,190030,4606,0,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,583,English,France,15000000,2011,897,8,1.33,30000,1564,797,632,249,302,62,7
2546,178,89,687,389,10000,42638165,The Unborn ,42182,12183,1,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,230,English,USA,16000000,2009,787,4.8,2.35,0,531,223,772,634,2630,1328,7
2547,487,94,0,559,13000,45507053,Moonrise Kingdom ,237848,27911,2,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,377,English,USA,16000000,2012,13000,7.8,1.85,71000,2311,296,363,237,340,120,7
2548,196,83,473,597,20000,39511038,The Texas Chainsaw Massacre: The Beginning ,56269,26402,0,http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1,366,English,USA,16000000,2006,4000,5.9,1.85,0,1173,1416,869,1245,1974,2502,9
2549,24,111,19,107,241,6462576,The Young Messiah ,1449,824,0,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,30,English,USA,18500000,2016,118,5.4,2.35,0,422,2827,756,353,1056,1581,7
2550,56,80,11,499,911,40363530,The Master of Disguise ,18254,3058,2,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,307,English,USA,16000000,2002,521,3.3,1.85,1000,1739,1543,642,836,1374,3596,6
2551,406,112,0,250,634,37623143,Pan's Labyrinth ,467234,1322,0,http://www.imdb.com/title/tt0457430/?ref_=fn_tt_tt_1,1083,Spanish,Spain,13500000,2006,269,8.2,1.85,27000,810,1800,789,742,2938,3903,9
2553,51,94,14,635,1000,33357476,See Spot Run ,7392,4194,0,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,53,English,USA,35000000,2001,1000,5.4,1.85,393,1141,163,156,1129,2541,2233,6
2554,41,130,309,522,939,28734552,Baby Boy ,9566,3107,2,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,81,English,USA,16000000,2001,881,6.4,1.85,1000,1133,2560,729,1347,182,2580,9
2555,138,91,26,638,3000,37300107,The Roommate ,29147,5349,1,http://www.imdb.com/title/tt1265990/?ref_=fn_tt_tt_1,115,English,USA,16000000,2011,1000,4.8,2.35,0,358,632,812,1114,1069,879,7
2556,78,91,29,459,861,27087695,Joe Dirt ,41664,2543,0,http://www.imdb.com/title/tt0245686/?ref_=fn_tt_tt_1,205,English,USA,17700000,2001,593,5.9,1.85,0,557,881,353,229,1091,4069,7
2557,40,110,23,51,633,30102717,Double Impact ,28736,874,2,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,72,English,USA,15000000,1991,67,5.5,1.85,0,2048,120,195,199,1766,2046,9
2558,285,121,1000,108,175,23618786,Hot Fuzz ,352695,485,1,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,687,English,UK,8000000,2007,115,7.9,2.35,17000,619,1336,184,170,324,324,9
2559,124,114,15,650,851,26896744,The Women ,16582,3485,4,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,125,English,USA,16500000,2008,680,4.9,1.85,0,571,697,600,763,813,1766,7
2560,275,96,11000,252,19000,23213577,Vicky Cristina Barcelona ,198111,19894,0,http://www.imdb.com/title/tt0497465/?ref_=fn_tt_tt_1,365,English,Spain,15500000,2008,581,7.2,1.85,14000,2341,1560,834,1681,591,1150,7
2561,34,270,5,292,908,48976946.02,Arn: The Knight Templar ,18041,2762,1,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1,54,Swedish,Sweden,25000000,2007,690,6.6,2.35,0,1754,1957,81,675,3299,4070,5
2563,67,94,7,95,3000,20627372,Boys and Girls ,13661,3451,3,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,134,English,USA,16000000,2000,240,5.3,1.85,487,1911,125,632,68,3240,1797,7
2564,103,109,7,450,835,16346122,White Oleander ,25549,2572,0,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1,171,English,USA,16000000,2002,787,7.2,1.85,0,1765,559,756,1460,2093,2449,7
2565,300,107,45,271,24000,16204793,Jennifer's Body ,92712,24805,1,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,294,English,USA,16000000,2009,396,5.1,1.85,6000,1241,141,661,747,677,2501,9
2566,84,96,22,324,8000,15427192,Drowning Mona ,11768,11078,0,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,148,English,USA,16000000,2000,2000,5.6,1.85,492,1643,1193,588,1950,3219,3303,7
2567,64,88,11000,233,854,14792779,Radio Days ,24256,1653,0,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,91,English,USA,16000000,1987,410,7.6,1.85,0,2341,754,565,1329,1743,1726,6
2569,158,113,47,238,21000,19057024,Remember Me ,113963,22088,0,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1,361,English,USA,16000000,2010,541,7.2,1.85,24000,69,1655,834,1591,2828,1876,7
2570,46,101,6,258,812,14108518,How to Deal ,8215,1882,1,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1,95,English,USA,16000000,2003,326,5.7,1.85,371,384,100,632,512,3232,1825,7
2571,15,105,121,384,11000,13854000,My Stepmother Is an Alien ,21079,14677,0,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,55,English,USA,20000000,1988,3000,5.2,1.85,818,1847,123,689,945,3211,690,7
2572,68,125,438,372,18000,77324422,Philadelphia ,178731,33865,2,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,261,English,USA,26000000,1993,15000,7.7,1.85,0,1164,2736,756,464,1455,557,7
2573,111,100,9,363,599,15500000,The Thirteenth Floor ,51996,2389,0,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,302,English,Germany,16000000,1999,380,7,2.35,0,1185,582,886,673,373,816,9
2574,21,97,3,578,1000,11540112,The Cookout ,2385,3835,1,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,20,English,USA,40645199.5,2004,584,3.6,1.85,177,1324,2824,565,593,1510,4087,7
2575,42,108,38,316,940,48976946.02,Meteor ,5237,1945,7,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1,90,English,USA,16000000,1979,416,4.9,2.35,392,1958,1482,249,1234,403,1204,6
2576,65,112,28,215,555,4734235,Duets ,8217,1227,0,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,123,English,USA,15000000,2000,403,6,1.85,573,278,1799,621,1156,1281,3175,9
2577,109,112,11000,642,11000,4839383,Hollywood Ending ,21613,12766,0,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,148,English,USA,16000000,2002,650,6.6,1.85,762,2341,703,688,1970,3231,1964,7
2578,42,95,89,322,1000,4193025,Detroit Rock City ,30682,2518,0,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,194,English,USA,15000000,1999,852,6.8,2.35,0,14,1689,680,1376,2951,1407,9
2579,112,110,85,186,1000,5900000,Highlander ,98629,1852,1,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,316,English,UK,16000000,1986,309,7.2,1.85,0,1974,1404,100,336,502,3076,9
2580,146,118,369,295,1000,2849142,Things We Lost in the Fire ,24104,1889,1,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,88,English,USA,16000000,2007,418,7.2,2.35,0,2146,2115,756,61,2785,1811,9
2581,36,97,34,465,503,1686429,Steel ,8687,3100,1,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,62,English,USA,16000000,1997,489,2.8,1.85,0,1267,177,216,289,1263,4046,7
2582,230,120,115,310,10000,1984743,The Immigrant ,20616,11019,3,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,70,English,USA,16000000,2013,316,6.6,2.35,0,928,601,834,851,180,4434,9
2583,64,135,133,258,898,1666262,The White Countess ,5321,2096,0,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,78,English,UK,16000000,2005,708,6.7,1.66,356,931,2043,796,1913,2067,3212,7
2584,393,101,0,888,3000,2319187,Trance ,92640,5056,0,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,212,English,UK,20000000,2013,1000,7,2.35,23000,462,2574,726,1618,3241,821,9
2585,75,92,29,618,939,13922211,Soul Plane ,18271,3935,9,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,150,English,USA,16000000,2004,881,4.4,1.85,0,1029,2560,565,1347,3178,568,9
2586,78,106,172,27,172,48976946.02,Welcome to the Sticks ,30587,329,2,http://www.imdb.com/title/tt1064932/?ref_=fn_tt_tt_1,49,French,France,11000000,2008,55,7.1,2.35,3000,470,1469,688,412,2305,625,5
2587,67,92,6,227,10000,23091,Good ,5664,11091,1,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,42,English,UK,15000000,2008,304,6.2,2.35,921,2278,1333,839,1926,3056,2685,9
2588,216,161,929,116,488,336467,Enter the Void ,45449,943,0,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,192,English,France,13000000,2009,289,7.3,2.35,23000,745,852,769,1479,2477,3720,5
2589,54,92,143,613,1000,2964,Vamps ,7444,3086,2,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,42,English,USA,16000000,2012,945,5.1,1.78,0,77,1463,676,1823,1322,4653,7
2590,84,93,529,805,1000,48976946.02,Hachi: A Dog's Tale ,155249,4453,0,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1,304,English,USA,16000000,2009,884,8.1,1.85,115000,1330,2467,757,272,1580,3650,1
2591,69,110,22,44,5000,48976946.02,Zulu ,12817,5273,0,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,43,English,France,16000000,2013,170,6.7,2.35,0,1231,2649,732,1445,648,955,9
2592,208,122,0,567,883,2428883,The Homesman ,21370,2896,1,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,132,English,USA,16000000,2014,596,6.6,2.35,0,2240,2701,849,143,2343,308,9
2593,32,91,10,574,890,13571817,Juwanna Mann ,5312,3104,3,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,40,English,USA,15600000,2002,578,4.5,1.85,939,1026,1257,634,1936,1864,1667,7
2594,20,45,,15,422,48976946.02,Lilyhammer             ,19164,537,0,http://www.imdb.com/title/tt1958961/?ref_=fn_tt_tt_1,79,English,Norway,34000000,2002.162907,57,8.1,16,16000,2128,2769,567,1787,3203,4578,12
2595,78,115,460,125,232,1554566,Ararat ,8624,699,1,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,180,English,Canada,40645199.5,2002,150,6.6,1.66,824,154,1802,847,420,512,1070,9
2596,21,94,4,518,844,508867,Madison ,1033,3583,0,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,26,English,USA,40645199.5,2001,626,6.5,2.35,282,2323,1161,844,231,3352,2035,6
2597,40,93,7,922,1000,1181197,Slow Burn ,3299,4329,0,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,24,English,USA,15500000,2005,1000,5.9,1.85,191,2306,1612,832,1273,1061,3607,9
2598,40,94,7,17,235,81525,Wasabi ,29392,303,1,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,91,French,France,15300000,2001,46,6.6,2.35,0,816,2425,155,268,2306,4140,9
2599,251,95,571,102,499,7774730,Slither ,61912,1120,0,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,352,English,Canada,15500000,2006,298,6.5,1.85,0,929,1032,677,508,3094,659,9
2600,94,105,102,383,901,234760500,Beverly Hills Cop ,126464,3464,1,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,175,English,USA,14000000,1984,605,7.3,1.85,0,1453,2385,152,965,1404,3715,9
2601,102,103,0,925,3000,285761243,Home Alone ,311075,7521,5,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,305,English,USA,18000000,1990,1000,7.5,1.85,20000,335,728,642,1182,495,579,6
2602,21,102,12000,801,19000,167780960,3 Men and a Baby ,36918,21499,4,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,42,English,USA,11000000,1987,875,5.9,1.85,3000,1352,2666,601,1874,3045,158,6
2603,94,116,521,481,13000,177200000,Tootsie ,77366,14701,1,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,194,English,USA,22000000,1982,521,7.4,2.35,0,2148,2634,632,175,3119,370,6
2604,173,110,12000,555,10000,176781728,Top Gun ,219171,13069,2,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,388,English,USA,15000000,1986,1000,6.9,1.33,19000,2255,2741,242,1867,22,4100,6
2605,287,120,0,5,103,128067808,"Crouching Tiger, Hidden Dragon ",217740,129,3,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,1641,Mandarin,Taiwan,15000000,2000,21,7.9,2.35,0,113,2189,242,304,2987,1500,7
2606,176,122,0,158,18000,130058047,American Beauty ,822500,19078,0,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,2715,English,USA,15000000,1999,828,8.4,2.35,22000,1994,2206,756,1050,227,3664,9
2607,479,118,0,520,14000,138795342,The King's Speech ,503631,15732,0,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,636,English,UK,15000000,2010,1000,8,1.85,64000,2225,1261,548,357,841,4505,9
2608,27,107,425,247,742,111936400,Twins ,87538,2151,1,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,79,English,USA,15000000,1988,384,6,1.85,0,889,2753,566,1032,1286,1491,6
2609,20,45,,260,460,48976946.02,Scream: The TV Series             ,18058,2380,0,http://www.imdb.com/title/tt3921180/?ref_=fn_tt_tt_1,68,English,USA,40645199.5,2002.162907,292,7.3,16,0,193,322,713,167,1459,4245,10
2610,60,102,4,882,17000,317040,The Yellow Handkerchief ,6723,30978,1,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,36,English,USA,15500000,2008,13000,6.8,2.35,1000,2269,808,834,1073,3347,4554,7
2611,70,154,14000,271,852,94175854,The Color Purple ,60988,2592,0,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,199,English,USA,15000000,1985,581,7.8,1.85,6000,2127,2252,756,1444,705,2090,7
2612,43,103,2,13,94,48976946.02,Tidal Wave ,2659,213,2,http://www.imdb.com/title/tt1153040/?ref_=fn_tt_tt_1,25,Korean,South Korea,40645199.5,2009,80,5.7,2.35,558,897,1303,171,1402,1910,4515,9
2613,1,141,335,635,11000,48976946.02,Ben-Hur ,62,13390,2,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1,English,USA,100000000,2016,744,6.1,2.35,0,2203,230,418,1355,2359,2711,7
2614,454,114,77,305,19000,91121452,The Imitation Game ,467613,20295,1,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,608,English,UK,14000000,2014,393,8.1,2.35,165000,1607,2389,563,155,112,3295,7
2615,25,109,6,271,1000,69800000,Private Benjamin ,18140,2419,1,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,60,English,USA,10000000,1980,745,6.1,1.85,855,864,74,698,532,52,2465,9
2616,46,124,150,572,874,79900000,Coal Miner's Daughter ,12974,2667,0,http://www.imdb.com/title/tt0080549/?ref_=fn_tt_tt_1,84,English,USA,40645199.5,1980,816,7.5,1.85,0,1509,281,554,1746,1973,3218,6
2617,111,94,87,569,17000,64001297,Diary of a Wimpy Kid ,32002,20154,1,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,103,English,USA,15000000,2010,975,6.2,1.85,0,2186,2900,642,306,2627,2746,6
2618,393,100,127,250,1000,71588220,Mama ,134869,1949,1,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,304,English,Canada,20000000,2013,340,6.2,1.85,57000,108,1897,855,813,1317,1264,7
2620,55,98,11000,624,816,61400000,National Lampoon's Vacation ,71183,3617,1,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,183,English,USA,15000000,1983,695,7.4,1.85,0,834,2264,345,166,1424,831,9
2621,157,102,79,27,925,101978840,Bad Grandpa ,77724,1018,0,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,162,English,USA,15000000,2013,38,6.6,1.85,26000,1004,993,565,758,1193,2773,9
2622,280,94,350,39,326,56437947,The Queen ,85333,486,0,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,421,English,UK,9800000,2006,48,7.3,1.85,0,2087,2637,539,1606,72,4638,7
2623,109,92,13000,217,925,73326666,Beetlejuice ,189413,1953,3,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,306,English,USA,15000000,1988,692,7.5,1.85,15000,2190,1253,660,281,1178,1242,6
2624,41,113,0,607,2000,55184721,Why Did I Get Married? ,9811,6510,8,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,100,English,USA,15000000,2007,721,5.6,1.85,1000,2268,2654,600,1304,1916,4605,7
2625,27,115,44,902,23000,50003300,Little Women ,36624,29370,4,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,132,English,USA,15000000,1994,4000,7.3,1.85,0,780,1593,766,321,1007,2924,6
2626,462,95,43,259,11000,54322273,The Woman in Black ,139749,11946,0,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,509,English,UK,17000000,2012,326,6.4,2.35,29000,949,2366,774,399,1548,534,7
2627,152,87,165,383,1000,47860214,When a Stranger Calls ,34711,2452,0,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,468,English,USA,15000000,2006,431,5,2.35,0,2063,2679,880,1186,401,1327,7
2628,69,88,189,799,934,47811275,Big Fat Liar ,29008,3707,1,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,99,English,USA,15000000,2002,927,5.4,1.85,896,2046,758,366,618,1948,2359,6
2629,140,183,517,652,22000,48976946.02,The Deer Hunter ,232577,34025,2,http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1,1026,English,UK,15000000,1978,11000,8.2,2.35,11000,1514,1918,847,1586,1651,3837,9
2630,130,97,272,957,22000,43022524,Wag the Dog ,67604,29252,0,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,218,English,USA,15000000,1997,4000,7.1,1.85,12000,167,1593,600,1586,1643,3434,9
2631,66,94,13,566,925,42672630,The Lizzie McGuire Movie ,27580,3423,1,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,172,English,USA,17000000,2003,738,5.3,2.35,0,1035,25,375,347,71,1830,6
2632,238,112,29,874,12000,42919096,Snitch ,64747,15800,1,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122,English,USA,15000000,2013,1000,6.5,2.35,12000,1841,1054,252,509,2376,2904,7
2633,198,98,66,562,3000,42592530,Krampus ,29867,4567,0,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,181,English,USA,15000000,2015,658,6.2,2.35,27000,1524,570,661,13,114,2855,7
2634,154,104,0,1000,4000,40064955,The Faculty ,92074,12170,1,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1,502,English,USA,15000000,1998,4000,6.4,1.85,0,1920,2437,873,952,618,710,9
2635,19,118,13,2,90,39100956,What's Love Got to Do with It ,13442,114,0,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,59,English,USA,40645199.5,1993,22,7.2,1.85,0,257,2829,553,1532,892,307,9
2636,131,120,446,1000,22000,44886089,Cop Land ,69576,40117,3,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,207,English,USA,10000000,1997,13000,6.9,1.85,2000,935,2635,732,1586,1425,3199,9
2637,97,99,11,971,11000,37882551,Not Another Teen Movie ,80305,15369,0,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,393,English,USA,16000000,2001,983,5.7,1.85,0,1071,1322,565,311,2253,2740,9
2638,355,109,453,953,15000,40983001,End of Watch ,181025,27788,2,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,336,English,USA,7000000,2012,10000,7.7,1.85,38000,486,171,732,767,130,4524,9
